ID,Title,URL,Price,Src,Type,Style,Color,Size
2133116496,Custom T-Shirts,https://printerval.com/custom-t-shirts-p208225?internal_source=category-t-shirts,$15.95,https://assets.printerval.com/2022/07/22/screenshot-49-55a61bb5ecdca754ca1f53e49d3c3fdf.png,Men,V-neck T-shirt ,"Black,White,Navy,Red,Deep Heather,Athletic Heather,True Royal,Team Purple","S,M,L,XL,2XL"
2133116496,Custom T-Shirts,https://printerval.com/custom-t-shirts-p208225?internal_source=category-t-shirts,$15.95,https://assets.printerval.com/2022/07/22/screenshot-49-55a61bb5ecdca754ca1f53e49d3c3fdf.png,Women,V-neck T-shirt ,"Black,White,Navy,Red,Deep Heather,Athletic Heather,True Royal,Team Purple","S,M,L,XL,2XL"
2133093924,1.50 Costco Hot Dog & Soda Combo T-Shirt,https://printerval.com/1-50-costco-hot-dog-soda-combo-t-shirt-p41345330?internal_source=category-t-shirts,$18.95,"https://liveview.prtvstatic.com/image/double-sided-t-shirts-men-heavyweight-t-shirt-1,black,print-2023-08-01+041ae616-2d59-415c-9220-6626f6a4eccb:print-2023-08-01+a505ee3e-9fc3-43ca-85bb-36cb54d1d8b4,2d2d2d.jpeg, https://liveview.prtvstatic.com/image/double-sided-t-shirts-men-heavyweight-t-shirt-2,black,print-2023-08-01+041ae616-2d59-415c-9220-6626f6a4eccb:print-2023-08-01+a505ee3e-9fc3-43ca-85bb-36cb54d1d8b4,2d2d2d.jpeg, https://liveview.prtvstatic.com/image/double-sided-t-shirts-men-heavyweight-t-shirt-3,black,print-2023-08-01+041ae616-2d59-415c-9220-6626f6a4eccb:print-2023-08-01+a505ee3e-9fc3-43ca-85bb-36cb54d1d8b4,2d2d2d.jpeg, https://liveview.prtvstatic.com/image/double-sided-t-shirts-men-heavyweight-t-shirt-4,black,print-2023-08-01+041ae616-2d59-415c-9220-6626f6a4eccb:print-2023-08-01+a505ee3e-9fc3-43ca-85bb-36cb54d1d8b4,2d2d2d.jpeg, https://liveview.prtvstatic.com/image/double-sided-t-shirts-men-heavyweight-t-shirt-5,black,print-2023-08-01+041ae616-2d59-415c-9220-6626f6a4eccb:print-2023-08-01+a505ee3e-9fc3-43ca-85bb-36cb54d1d8b4,2d2d2d.jpeg",Men,V-neck T-shirt ,"Black,White,Navy,Red,Deep Heather,Athletic Heather,True Royal,Heather True Royal,Team Purple","S,M,L,XL,2XL"
2133093924,1.50 Costco Hot Dog & Soda Combo T-Shirt,https://printerval.com/1-50-costco-hot-dog-soda-combo-t-shirt-p41345330?internal_source=category-t-shirts,$18.95,"https://liveview.prtvstatic.com/image/double-sided-t-shirts-men-heavyweight-t-shirt-1,black,print-2023-08-01+041ae616-2d59-415c-9220-6626f6a4eccb:print-2023-08-01+a505ee3e-9fc3-43ca-85bb-36cb54d1d8b4,2d2d2d.jpeg, https://liveview.prtvstatic.com/image/double-sided-t-shirts-men-heavyweight-t-shirt-2,black,print-2023-08-01+041ae616-2d59-415c-9220-6626f6a4eccb:print-2023-08-01+a505ee3e-9fc3-43ca-85bb-36cb54d1d8b4,2d2d2d.jpeg, https://liveview.prtvstatic.com/image/double-sided-t-shirts-men-heavyweight-t-shirt-3,black,print-2023-08-01+041ae616-2d59-415c-9220-6626f6a4eccb:print-2023-08-01+a505ee3e-9fc3-43ca-85bb-36cb54d1d8b4,2d2d2d.jpeg, https://liveview.prtvstatic.com/image/double-sided-t-shirts-men-heavyweight-t-shirt-4,black,print-2023-08-01+041ae616-2d59-415c-9220-6626f6a4eccb:print-2023-08-01+a505ee3e-9fc3-43ca-85bb-36cb54d1d8b4,2d2d2d.jpeg, https://liveview.prtvstatic.com/image/double-sided-t-shirts-men-heavyweight-t-shirt-5,black,print-2023-08-01+041ae616-2d59-415c-9220-6626f6a4eccb:print-2023-08-01+a505ee3e-9fc3-43ca-85bb-36cb54d1d8b4,2d2d2d.jpeg",Women,V-neck T-shirt ,"Black,White,Navy,Red,Deep Heather,Athletic Heather,True Royal,Heather True Royal,Team Purple","S,M,L,XL,2XL"
3278608178,Barbenheimer Barbie Movie Oppenheimer Shirt,https://printerval.com/barbenheimer-barbie-movie-oppenheimer-shirt-p42786675?internal_source=category-t-shirts,$14.95,"https://liveview.prtvstatic.com/image/t-shirts-men-heavyweight-t-shirt-1,black,print-2023-06-22+b9d4f8a4-3ce3-44ee-8c29-8bef630e8b0b,2d2d2d.jpeg, https://liveview.static-printerval.com/image/t-shirts-men-heavyweight-t-shirt-2,black,print-2023-06-22+b9d4f8a4-3ce3-44ee-8c29-8bef630e8b0b,2d2d2d.jpeg, https://liveview.static-printerval.com/image/t-shirts-men-heavyweight-t-shirt-3,black,print-2023-06-22+b9d4f8a4-3ce3-44ee-8c29-8bef630e8b0b,2d2d2d.jpeg",Men,V-neck T-shirt ,"Black,White,Navy,Red,Deep Heather,Athletic Heather,True Royal,Heather True Royal,Team Purple","S,M,L,XL"
3278608178,Barbenheimer Barbie Movie Oppenheimer Shirt,https://printerval.com/barbenheimer-barbie-movie-oppenheimer-shirt-p42786675?internal_source=category-t-shirts,$14.95,"https://liveview.prtvstatic.com/image/t-shirts-men-heavyweight-t-shirt-1,black,print-2023-06-22+b9d4f8a4-3ce3-44ee-8c29-8bef630e8b0b,2d2d2d.jpeg, https://liveview.static-printerval.com/image/t-shirts-men-heavyweight-t-shirt-2,black,print-2023-06-22+b9d4f8a4-3ce3-44ee-8c29-8bef630e8b0b,2d2d2d.jpeg, https://liveview.static-printerval.com/image/t-shirts-men-heavyweight-t-shirt-3,black,print-2023-06-22+b9d4f8a4-3ce3-44ee-8c29-8bef630e8b0b,2d2d2d.jpeg",Women,V-neck T-shirt ,"Black,White,Navy,Red,Deep Heather,Athletic Heather,True Royal,Heather True Royal,Team Purple","S,M,L,XL"
3278608178,Vintage-Awana clubs T-Shirts,https://printerval.com/vintage-awana-clubs-t-shirts-p41219286?internal_source=category-t-shirts,$14.95,"https://liveview.prtvstatic.com/image/t-shirts-men-heavyweight-t-shirt-1,black,print-2023-07-27+6327a9a8-ecb7-4b8b-aac5-da6d419d7209,2d2d2d.jpeg, https://liveview.static-printerval.com/image/t-shirts-men-heavyweight-t-shirt-2,black,print-2023-07-27+6327a9a8-ecb7-4b8b-aac5-da6d419d7209,2d2d2d.jpeg, https://liveview.static-printerval.com/image/t-shirts-men-heavyweight-t-shirt-3,black,print-2023-07-27+6327a9a8-ecb7-4b8b-aac5-da6d419d7209,2d2d2d.jpeg",Men,V-neck T-shirt ,"Black,White,Navy,Red,Deep Heather,Athletic Heather,True Royal,Heather True Royal,Team Purple","S,M,L,XL"
3278607103,Vintage-Awana clubs T-Shirts,https://printerval.com/vintage-awana-clubs-t-shirts-p41219286?internal_source=category-t-shirts,$14.95,"https://liveview.prtvstatic.com/image/t-shirts-men-heavyweight-t-shirt-1,black,print-2023-07-27+6327a9a8-ecb7-4b8b-aac5-da6d419d7209,2d2d2d.jpeg, https://liveview.static-printerval.com/image/t-shirts-men-heavyweight-t-shirt-2,black,print-2023-07-27+6327a9a8-ecb7-4b8b-aac5-da6d419d7209,2d2d2d.jpeg, https://liveview.static-printerval.com/image/t-shirts-men-heavyweight-t-shirt-3,black,print-2023-07-27+6327a9a8-ecb7-4b8b-aac5-da6d419d7209,2d2d2d.jpeg",Women,V-neck T-shirt ,"Black,White,Navy,Red,Deep Heather,Athletic Heather,True Royal,Heather True Royal,Team Purple","S,M,L,XL"
2130723426,"Bon Jovi 2022 Tour T-Shirt,Thank for memory, Bon Jovi Tour 2022 Shirt",https://printerval.com/bon-jovi-2022-tour-t-shirt-thank-for-memory-bon-jovi-tour-2022-shirt-p1303444?internal_source=category-t-shirts,$14.95,"https://liveview.prtvstatic.com/image/t-shirts-men-heavyweight-t-shirt-1,black,print-2022-10-15+e09a02de-c0fa-4556-bce8-a918c0ab2fb3,2d2d2d.jpeg, https://liveview.static-printerval.com/image/t-shirts-men-heavyweight-t-shirt-2,black,print-2022-10-15+e09a02de-c0fa-4556-bce8-a918c0ab2fb3,2d2d2d.jpeg, https://liveview.static-printerval.com/image/t-shirts-men-heavyweight-t-shirt-3,black,print-2022-10-15+e09a02de-c0fa-4556-bce8-a918c0ab2fb3,2d2d2d.jpeg",Men,V-neck T-shirt ,"Black,White,Navy,Red,Deep Heather,Athletic Heather,True Royal,Heather True Royal,Team Purple","S,M,L,XL"
2130723426,"Bon Jovi 2022 Tour T-Shirt,Thank for memory, Bon Jovi Tour 2022 Shirt",https://printerval.com/bon-jovi-2022-tour-t-shirt-thank-for-memory-bon-jovi-tour-2022-shirt-p1303444?internal_source=category-t-shirts,$14.95,"https://liveview.prtvstatic.com/image/t-shirts-men-heavyweight-t-shirt-1,black,print-2022-10-15+e09a02de-c0fa-4556-bce8-a918c0ab2fb3,2d2d2d.jpeg, https://liveview.static-printerval.com/image/t-shirts-men-heavyweight-t-shirt-2,black,print-2022-10-15+e09a02de-c0fa-4556-bce8-a918c0ab2fb3,2d2d2d.jpeg, https://liveview.static-printerval.com/image/t-shirts-men-heavyweight-t-shirt-3,black,print-2022-10-15+e09a02de-c0fa-4556-bce8-a918c0ab2fb3,2d2d2d.jpeg",Women,V-neck T-shirt ,"Black,White,Navy,Red,Deep Heather,Athletic Heather,True Royal,Heather True Royal,Team Purple","S,M,L,XL"
2130723426,"White, straight, republican, male Men Shirt T-shirt",https://printerval.com/white-straight-republican-male-men-shirt-t-shirt-p2227895?internal_source=category-t-shirts,$14.95,"https://liveview.prtvstatic.com/image/t-shirts-men-heavyweight-t-shirt-1,black,print-2022-10-15+74a5fc5c-d6e6-4eb6-a937-9256f6396fdb,2d2d2d.jpeg, https://liveview.static-printerval.com/image/t-shirts-men-heavyweight-t-shirt-2,black,print-2022-10-15+74a5fc5c-d6e6-4eb6-a937-9256f6396fdb,2d2d2d.jpeg, https://liveview.static-printerval.com/image/t-shirts-men-heavyweight-t-shirt-3,black,print-2022-10-15+74a5fc5c-d6e6-4eb6-a937-9256f6396fdb,2d2d2d.jpeg",Men,V-neck T-shirt ,"Black,White,Navy,Red,Deep Heather,Athletic Heather,True Royal,Heather True Royal,Team Purple","S,M,L,XL"
2130723426,"White, straight, republican, male Men Shirt T-shirt",https://printerval.com/white-straight-republican-male-men-shirt-t-shirt-p2227895?internal_source=category-t-shirts,$14.95,"https://liveview.prtvstatic.com/image/t-shirts-men-heavyweight-t-shirt-1,black,print-2022-10-15+74a5fc5c-d6e6-4eb6-a937-9256f6396fdb,2d2d2d.jpeg, https://liveview.static-printerval.com/image/t-shirts-men-heavyweight-t-shirt-2,black,print-2022-10-15+74a5fc5c-d6e6-4eb6-a937-9256f6396fdb,2d2d2d.jpeg, https://liveview.static-printerval.com/image/t-shirts-men-heavyweight-t-shirt-3,black,print-2022-10-15+74a5fc5c-d6e6-4eb6-a937-9256f6396fdb,2d2d2d.jpeg",Women,V-neck T-shirt ,"Black,White,Navy,Red,Deep Heather,Athletic Heather,True Royal,Heather True Royal,Team Purple","S,M,L,XL"
2130723426,"Vintage Renaissance Tour 2023 Beyonc T-shirt, Vintage 90s Style Beyonc Gift For Fan",https://printerval.com/vintage-renaissance-tour-2023-beyonc-t-shirt-vintage-90s-style-beyonc-gift-for-fan-p40181602?internal_source=category-t-shirts,$14.95,"https://liveview.prtvstatic.com/image/t-shirts-men-heavyweight-t-shirt-1,black,print-2023-03-01+0ae91f71-a420-4674-8a17-3acaf0df3adc,2d2d2d.jpeg, https://liveview.static-printerval.com/image/t-shirts-men-heavyweight-t-shirt-2,black,print-2023-03-01+0ae91f71-a420-4674-8a17-3acaf0df3adc,2d2d2d.jpeg, https://liveview.static-printerval.com/image/t-shirts-men-heavyweight-t-shirt-3,black,print-2023-03-01+0ae91f71-a420-4674-8a17-3acaf0df3adc,2d2d2d.jpeg",Men,V-neck T-shirt ,"Black,White,Navy,Red,Deep Heather,Athletic Heather,True Royal,Heather True Royal,Team Purple","S,M,L,XL"
2130723426,"Vintage Renaissance Tour 2023 Beyonc T-shirt, Vintage 90s Style Beyonc Gift For Fan",https://printerval.com/vintage-renaissance-tour-2023-beyonc-t-shirt-vintage-90s-style-beyonc-gift-for-fan-p40181602?internal_source=category-t-shirts,$14.95,"https://liveview.prtvstatic.com/image/t-shirts-men-heavyweight-t-shirt-1,black,print-2023-03-01+0ae91f71-a420-4674-8a17-3acaf0df3adc,2d2d2d.jpeg, https://liveview.static-printerval.com/image/t-shirts-men-heavyweight-t-shirt-2,black,print-2023-03-01+0ae91f71-a420-4674-8a17-3acaf0df3adc,2d2d2d.jpeg, https://liveview.static-printerval.com/image/t-shirts-men-heavyweight-t-shirt-3,black,print-2023-03-01+0ae91f71-a420-4674-8a17-3acaf0df3adc,2d2d2d.jpeg",Women,V-neck T-shirt ,"Black,White,Navy,Red,Deep Heather,Athletic Heather,True Royal,Heather True Royal,Team Purple","S,M,L,XL"
2133093924,"1.50 Costco Hot Dog & Soda Combo With Quote Shirt, Hot Dog Shirt, Soda Lover Gift Shirt",https://printerval.com/1-50-costco-hot-dog-soda-combo-with-quote-shirt-hot-dog-shirt-soda-lover-gift-shirt-p41824724?internal_source=category-t-shirts,$18.95,"https://liveview.prtvstatic.com/image/double-sided-t-shirts-men-heavyweight-t-shirt-1,black,print-2023-08-03+77158fff-257d-47f8-9550-d417f55f601b:print-2023-08-03+0b88d29c-7051-4bab-a0f6-e0d44e1c430e,2d2d2d.jpeg, https://liveview.prtvstatic.com/image/double-sided-t-shirts-men-heavyweight-t-shirt-2,black,print-2023-08-03+77158fff-257d-47f8-9550-d417f55f601b:print-2023-08-03+0b88d29c-7051-4bab-a0f6-e0d44e1c430e,2d2d2d.jpeg, https://liveview.prtvstatic.com/image/double-sided-t-shirts-men-heavyweight-t-shirt-3,black,print-2023-08-03+77158fff-257d-47f8-9550-d417f55f601b:print-2023-08-03+0b88d29c-7051-4bab-a0f6-e0d44e1c430e,2d2d2d.jpeg, https://liveview.prtvstatic.com/image/double-sided-t-shirts-men-heavyweight-t-shirt-4,black,print-2023-08-03+77158fff-257d-47f8-9550-d417f55f601b:print-2023-08-03+0b88d29c-7051-4bab-a0f6-e0d44e1c430e,2d2d2d.jpeg, https://liveview.prtvstatic.com/image/double-sided-t-shirts-men-heavyweight-t-shirt-5,black,print-2023-08-03+77158fff-257d-47f8-9550-d417f55f601b:print-2023-08-03+0b88d29c-7051-4bab-a0f6-e0d44e1c430e,2d2d2d.jpeg",Men,V-neck T-shirt ,"Black,White,Navy,Red,Deep Heather,Athletic Heather,True Royal,Heather True Royal,Team Purple","S,M,L,XL,2XL"
2133093924,"1.50 Costco Hot Dog & Soda Combo With Quote Shirt, Hot Dog Shirt, Soda Lover Gift Shirt",https://printerval.com/1-50-costco-hot-dog-soda-combo-with-quote-shirt-hot-dog-shirt-soda-lover-gift-shirt-p41824724?internal_source=category-t-shirts,$18.95,"https://liveview.prtvstatic.com/image/double-sided-t-shirts-men-heavyweight-t-shirt-1,black,print-2023-08-03+77158fff-257d-47f8-9550-d417f55f601b:print-2023-08-03+0b88d29c-7051-4bab-a0f6-e0d44e1c430e,2d2d2d.jpeg, https://liveview.prtvstatic.com/image/double-sided-t-shirts-men-heavyweight-t-shirt-2,black,print-2023-08-03+77158fff-257d-47f8-9550-d417f55f601b:print-2023-08-03+0b88d29c-7051-4bab-a0f6-e0d44e1c430e,2d2d2d.jpeg, https://liveview.prtvstatic.com/image/double-sided-t-shirts-men-heavyweight-t-shirt-3,black,print-2023-08-03+77158fff-257d-47f8-9550-d417f55f601b:print-2023-08-03+0b88d29c-7051-4bab-a0f6-e0d44e1c430e,2d2d2d.jpeg, https://liveview.prtvstatic.com/image/double-sided-t-shirts-men-heavyweight-t-shirt-4,black,print-2023-08-03+77158fff-257d-47f8-9550-d417f55f601b:print-2023-08-03+0b88d29c-7051-4bab-a0f6-e0d44e1c430e,2d2d2d.jpeg, https://liveview.prtvstatic.com/image/double-sided-t-shirts-men-heavyweight-t-shirt-5,black,print-2023-08-03+77158fff-257d-47f8-9550-d417f55f601b:print-2023-08-03+0b88d29c-7051-4bab-a0f6-e0d44e1c430e,2d2d2d.jpeg",Women,V-neck T-shirt ,"Black,White,Navy,Red,Deep Heather,Athletic Heather,True Royal,Heather True Royal,Team Purple","S,M,L,XL,2XL"
2130723331,"Vintage Disney Tinker Bell Shirt, Disneyworld Shirt",https://printerval.com/vintage-disney-tinker-bell-comfort-colors-shirt-disneyworld-shirt-p40376285?internal_source=category-t-shirts,$14.95,"https://liveview.prtvstatic.com/image/t-shirts-men-heavyweight-t-shirt-1,turf-green,print-2023-06-05+b7bb88cf-8b21-4b7b-86e8-67427ef3b1c7,446828.jpeg, https://liveview.static-printerval.com/image/t-shirts-men-heavyweight-t-shirt-2,turf-green,print-2023-06-05+b7bb88cf-8b21-4b7b-86e8-67427ef3b1c7,446828.jpeg, https://liveview.static-printerval.com/image/t-shirts-men-heavyweight-t-shirt-3,turf-green,print-2023-06-05+b7bb88cf-8b21-4b7b-86e8-67427ef3b1c7,446828.jpeg",Men,V-neck T-shirt,"Black,White,Navy,Red,Deep Heather,Athletic Heather,True Royal,Heather True Royal,Team Purple","S,M,L,XL"
2130723102,"Vintage Disney Tinker Bell Shirt, Disneyworld Shirt",https://printerval.com/vintage-disney-tinker-bell-comfort-colors-shirt-disneyworld-shirt-p40376285?internal_source=category-t-shirts,$14.95,"https://liveview.prtvstatic.com/image/t-shirts-men-heavyweight-t-shirt-1,turf-green,print-2023-06-05+b7bb88cf-8b21-4b7b-86e8-67427ef3b1c7,446828.jpeg, https://liveview.static-printerval.com/image/t-shirts-men-heavyweight-t-shirt-2,turf-green,print-2023-06-05+b7bb88cf-8b21-4b7b-86e8-67427ef3b1c7,446828.jpeg, https://liveview.static-printerval.com/image/t-shirts-men-heavyweight-t-shirt-3,turf-green,print-2023-06-05+b7bb88cf-8b21-4b7b-86e8-67427ef3b1c7,446828.jpeg",Women,V-neck T-shirt ,"Black,White,Navy,Red,Deep Heather,Athletic Heather,True Royal,Heather True Royal,Team Purple","S,M,L,XL"
3278608178,"Barbenheimer Barbie the destroyer of word shirt, Barbie Movie Oppenheimer Shirt",https://printerval.com/barbenheimer-barbie-the-destroyer-of-word-shirt-barbie-movie-oppenheimer-shirt-p42968087?internal_source=category-t-shirts,$14.95,"https://liveview.prtvstatic.com/image/t-shirts-men-heavyweight-t-shirt-1,black,print-2023-07-14+e97254b9-1683-4309-9013-991ab2ab33c4,2d2d2d.jpeg, https://liveview.static-printerval.com/image/t-shirts-men-heavyweight-t-shirt-2,black,print-2023-07-14+e97254b9-1683-4309-9013-991ab2ab33c4,2d2d2d.jpeg, https://liveview.static-printerval.com/image/t-shirts-men-heavyweight-t-shirt-3,black,print-2023-07-14+e97254b9-1683-4309-9013-991ab2ab33c4,2d2d2d.jpeg",Men,V-neck T-shirt ,"Black,White,Navy,Red,Deep Heather,Athletic Heather,True Royal,Heather True Royal,Team Purple","S,M,L,XL"
3278607099,"Barbenheimer Barbie the destroyer of word shirt, Barbie Movie Oppenheimer Shirt",https://printerval.com/barbenheimer-barbie-the-destroyer-of-word-shirt-barbie-movie-oppenheimer-shirt-p42968087?internal_source=category-t-shirts,$19.95,"https://liveview.prtvstatic.com/image/t-shirts-men-v-neck-t-shirt-1,black,print-2023-07-14+e97254b9-1683-4309-9013-991ab2ab33c4,2d2d2d.jpeg",Women,V-neck T-shirt ,"Black,White,Navy,Red,Deep Heather,Athletic Heather,True Royal,Heather True Royal,Team Purple","S,M,L,XL"
561261679,My Lucky Charms Call Me Cousin St Patrick's Day T-Shirt,https://printerval.com/my-lucky-charms-call-me-cousin-st-patrick-s-day-t-shirt-p10?internal_source=category-t-shirts,$14.95,"https://assets.printerval.com/files/my-lucky-charms-call-me-cousin-st-patrick-s-day-605463a91807d.jpg, https://assets.printerval.com/files/my-lucky-charms-call-me-cousin-st-patrick-s-day-1-605463a9368b3.jpg, https://assets.printerval.com/files/my-lucky-charms-call-me-cousin-st-patrick-s-day-2-605463a957b2c.jpg, https://assets.printerval.com/files/my-lucky-charms-call-me-cousin-st-patrick-s-day-3-605463a97551a.jpg, https://assets.printerval.com/files/my-lucky-charms-call-me-cousin-st-patrick-s-day-4-605463a993012.jpg, https://assets.printerval.com/files/my-lucky-charms-call-me-cousin-st-patrick-s-day-5-605463a9a8b68.jpg",Men,V-neck T-shirt ,"Black,Blue Navy,White,Navy,Red,Dark Heather,Purple,Sport grey,Light blue,Royal","S,M,L,XL,2XL"
561261679,My Lucky Charms Call Me Cousin St Patrick's Day T-Shirt,https://printerval.com/my-lucky-charms-call-me-cousin-st-patrick-s-day-t-shirt-p10?internal_source=category-t-shirts,$14.95,"https://assets.printerval.com/files/my-lucky-charms-call-me-cousin-st-patrick-s-day-605463a91807d.jpg, https://assets.printerval.com/files/my-lucky-charms-call-me-cousin-st-patrick-s-day-1-605463a9368b3.jpg, https://assets.printerval.com/files/my-lucky-charms-call-me-cousin-st-patrick-s-day-2-605463a957b2c.jpg, https://assets.printerval.com/files/my-lucky-charms-call-me-cousin-st-patrick-s-day-3-605463a97551a.jpg, https://assets.printerval.com/files/my-lucky-charms-call-me-cousin-st-patrick-s-day-4-605463a993012.jpg, https://assets.printerval.com/files/my-lucky-charms-call-me-cousin-st-patrick-s-day-5-605463a9a8b68.jpg",Women,V-neck T-shirt ,"Black,Blue Navy,White,Navy,Red,Dark Heather,Purple,Sport grey,Light blue,Royal","S,M,L,XL,2XL"
2130723426,Promoted To Uncle EST 2022 Leveled Up Funny T-Shirt,https://printerval.com/promoted-to-uncle-est-2022-leveled-up-funny-t-shirt-p11?internal_source=category-t-shirts,$14.95,"https://liveview.prtvstatic.com/image/t-shirts-men-heavyweight-t-shirt-1,black,print-2022-10-14+071ea3e6-2e36-426d-9b00-3f8666534092,2d2d2d.jpeg, https://liveview.static-printerval.com/image/t-shirts-men-heavyweight-t-shirt-2,black,print-2022-10-14+071ea3e6-2e36-426d-9b00-3f8666534092,2d2d2d.jpeg, https://liveview.static-printerval.com/image/t-shirts-men-heavyweight-t-shirt-3,black,print-2022-10-14+071ea3e6-2e36-426d-9b00-3f8666534092,2d2d2d.jpeg",Men,V-neck T-shirt ,"Black,White,Navy,Red,Deep Heather,Athletic Heather,True Royal,Heather True Royal,Team Purple","S,M,L,XL"
2130723426,Promoted To Uncle EST 2022 Leveled Up Funny T-Shirt,https://printerval.com/promoted-to-uncle-est-2022-leveled-up-funny-t-shirt-p11?internal_source=category-t-shirts,$14.95,"https://liveview.prtvstatic.com/image/t-shirts-men-heavyweight-t-shirt-1,black,print-2022-10-14+071ea3e6-2e36-426d-9b00-3f8666534092,2d2d2d.jpeg, https://liveview.static-printerval.com/image/t-shirts-men-heavyweight-t-shirt-2,black,print-2022-10-14+071ea3e6-2e36-426d-9b00-3f8666534092,2d2d2d.jpeg, https://liveview.static-printerval.com/image/t-shirts-men-heavyweight-t-shirt-3,black,print-2022-10-14+071ea3e6-2e36-426d-9b00-3f8666534092,2d2d2d.jpeg",Women,V-neck T-shirt ,"Black,White,Navy,Red,Deep Heather,Athletic Heather,True Royal,Heather True Royal,Team Purple","S,M,L,XL"
2130723426,Wanted Dead Or Alive Schrodinger's Cat Funny T-Shirt,https://printerval.com/wanted-dead-or-alive-schrodinger-s-cat-funny-t-shirt-p12?internal_source=category-t-shirts,$14.95,"https://liveview.prtvstatic.com/image/t-shirts-men-heavyweight-t-shirt-1,black,print-2022-10-14+ba955d6d-bba4-4107-bccc-f7ef2921c0af,2d2d2d.jpeg, https://liveview.static-printerval.com/image/t-shirts-men-heavyweight-t-shirt-2,black,print-2022-10-14+ba955d6d-bba4-4107-bccc-f7ef2921c0af,2d2d2d.jpeg, https://liveview.static-printerval.com/image/t-shirts-men-heavyweight-t-shirt-3,black,print-2022-10-14+ba955d6d-bba4-4107-bccc-f7ef2921c0af,2d2d2d.jpeg",Men,V-neck T-shirt ,"Black,White,Navy,Red,Deep Heather,Athletic Heather,True Royal,Heather True Royal,Team Purple","S,M,L,XL"
2130723426,Wanted Dead Or Alive Schrodinger's Cat Funny T-Shirt,https://printerval.com/wanted-dead-or-alive-schrodinger-s-cat-funny-t-shirt-p12?internal_source=category-t-shirts,$14.95,"https://liveview.prtvstatic.com/image/t-shirts-men-heavyweight-t-shirt-1,black,print-2022-10-14+ba955d6d-bba4-4107-bccc-f7ef2921c0af,2d2d2d.jpeg, https://liveview.static-printerval.com/image/t-shirts-men-heavyweight-t-shirt-2,black,print-2022-10-14+ba955d6d-bba4-4107-bccc-f7ef2921c0af,2d2d2d.jpeg, https://liveview.static-printerval.com/image/t-shirts-men-heavyweight-t-shirt-3,black,print-2022-10-14+ba955d6d-bba4-4107-bccc-f7ef2921c0af,2d2d2d.jpeg",Women,V-neck T-shirt ,"Black,White,Navy,Red,Deep Heather,Athletic Heather,True Royal,Heather True Royal,Team Purple","S,M,L,XL"
2130723426,Woodworker It Takes A Stud To Build A House Funny Carpenter T-Shirt,https://printerval.com/woodworker-it-takes-a-stud-to-build-a-house-funny-carpenter-t-shirt-p13?internal_source=category-t-shirts,$14.95,"https://liveview.prtvstatic.com/image/t-shirts-men-heavyweight-t-shirt-1,black,print-2022-10-14+723f06d8-f84d-46d4-8166-1829b302ea8c,2d2d2d.jpeg, https://liveview.static-printerval.com/image/t-shirts-men-heavyweight-t-shirt-2,black,print-2022-10-14+723f06d8-f84d-46d4-8166-1829b302ea8c,2d2d2d.jpeg, https://liveview.static-printerval.com/image/t-shirts-men-heavyweight-t-shirt-3,black,print-2022-10-14+723f06d8-f84d-46d4-8166-1829b302ea8c,2d2d2d.jpeg",Men,V-neck T-shirt ,"Black,White,Navy,Red,Deep Heather,Athletic Heather,True Royal,Heather True Royal,Team Purple","S,M,L,XL"
2130723426,Woodworker It Takes A Stud To Build A House Funny Carpenter T-Shirt,https://printerval.com/woodworker-it-takes-a-stud-to-build-a-house-funny-carpenter-t-shirt-p13?internal_source=category-t-shirts,$14.95,"https://liveview.prtvstatic.com/image/t-shirts-men-heavyweight-t-shirt-1,black,print-2022-10-14+723f06d8-f84d-46d4-8166-1829b302ea8c,2d2d2d.jpeg, https://liveview.static-printerval.com/image/t-shirts-men-heavyweight-t-shirt-2,black,print-2022-10-14+723f06d8-f84d-46d4-8166-1829b302ea8c,2d2d2d.jpeg, https://liveview.static-printerval.com/image/t-shirts-men-heavyweight-t-shirt-3,black,print-2022-10-14+723f06d8-f84d-46d4-8166-1829b302ea8c,2d2d2d.jpeg",Women,V-neck T-shirt ,"Black,White,Navy,Red,Deep Heather,Athletic Heather,True Royal,Heather True Royal,Team Purple","S,M,L,XL"
2130723426,Woodworking Carpenter When Crazy Only Measure Once Funny T-shirt,https://printerval.com/woodworking-carpenter-when-crazy-only-measure-once-funny-t-shirt-p14?internal_source=category-t-shirts,$14.95,"https://liveview.prtvstatic.com/image/t-shirts-men-heavyweight-t-shirt-1,black,print-2022-10-14+d01ba793-ca48-4cfc-a9ec-03ec26572597,2d2d2d.jpeg, https://liveview.static-printerval.com/image/t-shirts-men-heavyweight-t-shirt-2,black,print-2022-10-14+d01ba793-ca48-4cfc-a9ec-03ec26572597,2d2d2d.jpeg, https://liveview.static-printerval.com/image/t-shirts-men-heavyweight-t-shirt-3,black,print-2022-10-14+d01ba793-ca48-4cfc-a9ec-03ec26572597,2d2d2d.jpeg",Men,V-neck T-shirt ,"Black,White,Navy,Red,Deep Heather,Athletic Heather,True Royal,Heather True Royal,Team Purple","S,M,L,XL"
