ID,Page,Title,URL,Src,Type,Style,Color,Size
,64,Jordan 6 Cool Grey Flontae T-Shirt You Next Graphic,https://flontaeclothing.com/collections/mens/products/jordan-6-cool-grey-flontae-t-shirt-you-next-graphic,"//flontaeclothing.com/cdn/shop/products/image_80522da1-e54f-4e19-8e90-c7396f7ec6c0_1800x1800.jpg?v=1675532028, //flontaeclothing.com/cdn/shop/products/image_9055705a-03a0-4117-b898-e75dbb055522_1800x1800.jpg?v=1675532029, //flontaeclothing.com/cdn/shop/products/image_f30a3271-aef8-48b6-bea3-98f854afd453_1800x1800.jpg?v=1675532029",,,"Grey,White,Black","Small,Medium,Large,Extra Large,2XL,3XL"
,64,Jordan 6 Cool Grey Flontae T-Shirt Teach Me Graphic,https://flontaeclothing.com/collections/mens/products/jordan-6-cool-grey-flontae-t-shirt-teach-me-graphic,"//flontaeclothing.com/cdn/shop/products/image_4009a5cf-d084-45d9-9f75-9d928cf8adfb_1800x1800.png?v=1675531872, //flontaeclothing.com/cdn/shop/products/image_2f3b28a2-8dd7-45d0-b8d4-212032adaf6a_1800x1800.png?v=1675531872, //flontaeclothing.com/cdn/shop/products/image_4dbcb83d-47d1-479a-8094-d4c6a2a114ce_1800x1800.png?v=1675531873",,,"Grey,White,Black","Small,Medium,Large,Extra Large,2XL,3XL"
,64,Jordan 6 Cool Grey Flontae T-Shirt Chucky Graphic,https://flontaeclothing.com/collections/mens/products/jordan-6-cool-grey-flontae-t-shirt-chucky-graphic,"//flontaeclothing.com/cdn/shop/products/image_3b8ce827-db14-4a69-9d9c-af493c8a4ee3_1800x1800.png?v=1675531705, //flontaeclothing.com/cdn/shop/products/image_55464afb-77ac-4df3-8555-360d40dee67b_1800x1800.png?v=1675531706, //flontaeclothing.com/cdn/shop/products/image_21d3f360-7a4f-4ed7-8b3f-55d61ab71139_1800x1800.png?v=1675531707",,,"Grey,White,Black","Small,Medium,Large,Extra Large,2XL,3XL"
,64,Jordan 6 Cool Grey Flontae T-Shirt Trapped Graphic,https://flontaeclothing.com/collections/mens/products/jordan-6-cool-grey-flontae-t-shirt-trapped-graphic,"//flontaeclothing.com/cdn/shop/products/image_c15f307d-f729-4163-b7a7-0157bc1c060b_1800x1800.png?v=1675531536, //flontaeclothing.com/cdn/shop/products/image_5930a9fc-562d-421a-b658-f6e0438635b8_1800x1800.png?v=1675531537, //flontaeclothing.com/cdn/shop/products/image_42820697-2615-4c5b-9129-bbe46da9066c_1800x1800.png?v=1675531538",,,"Grey,White,Black","Small,Medium,Large,Extra Large,2XL,3XL"
,64,Jordan 6 Cool Grey Flontae T-Shirt Don’t Bring Em Graphic,https://flontaeclothing.com/collections/mens/products/jordan-6-cool-grey-flontae-t-shirt-don-t-bring-em-graphic,"//flontaeclothing.com/cdn/shop/products/image_10fbccee-2f37-4806-940c-5fae9cefa914_1800x1800.png?v=1675531384, //flontaeclothing.com/cdn/shop/products/image_f63210b0-8db0-4de6-a5c0-6bdf57f3453d_1800x1800.png?v=1675531384, //flontaeclothing.com/cdn/shop/products/image_75c43afa-0d03-48c3-9451-2df95330ca88_1800x1800.png?v=1675531385",,,"Grey,White,Black","Small,Medium,Large,Extra Large,2XL,3XL"
,64,Jordan 6 Cool Grey Flontae T-Shirt Mickey Graphic,https://flontaeclothing.com/collections/mens/products/jordan-6-cool-grey-flontae-t-shirt-mickey-graphic,"//flontaeclothing.com/cdn/shop/products/image_76971a66-0467-4cc5-9df7-32fb969d7669_1800x1800.png?v=1675531160, //flontaeclothing.com/cdn/shop/products/image_f5dc148f-47eb-4d8c-8d21-04bd19513af7_1800x1800.png?v=1675531161, //flontaeclothing.com/cdn/shop/products/image_c8b38498-8c92-406c-bfa0-3cf5c15cb33a_1800x1800.png?v=1675531162",,,"Grey,White,Black","Small,Medium,Large,Extra Large,2XL,3XL"
,65,Jordan 6 Cool Grey Flontae T-Shirt Got My Bread Up Graphic,https://flontaeclothing.com/collections/mens/products/jordan-6-cool-grey-flontae-t-shirt-got-my-bread-up-graphic,"//flontaeclothing.com/cdn/shop/products/image_89101254-b792-4e69-a052-f1f65566438e_1800x1800.jpg?v=1675530886, //flontaeclothing.com/cdn/shop/products/image_fd448aa3-ed76-451a-8a4c-d9a1283ef222_1800x1800.png?v=1675530886, //flontaeclothing.com/cdn/shop/products/image_c4b5218b-fcf3-4dd8-9ba7-da631da071e5_1800x1800.png?v=1675530887",,,"Grey,White,Black","Small,Medium,Large,Extra Large,2XL,3XL"
,65,Jordan 6 Cool Grey Flontae T-Shirt Alone Graphic,https://flontaeclothing.com/collections/mens/products/jordan-6-cool-grey-flontae-t-shirt-alone-graphic,"//flontaeclothing.com/cdn/shop/products/image_2c726c1c-c095-46a7-86d0-a1d17f9b69ee_1800x1800.png?v=1675530650, //flontaeclothing.com/cdn/shop/products/image_1edc8ab7-7562-4e8f-bf47-75a1f10f4fdd_1800x1800.png?v=1675530651, //flontaeclothing.com/cdn/shop/products/image_995fb034-9502-495f-b539-db4d9c29e990_1800x1800.png?v=1675530651",,,"Grey,White,Black","Small,Medium,Large,Extra Large,2XL,3XL"
,65,Jordan 6 Cool Grey Flontae T-Shirt Get It Graphic,https://flontaeclothing.com/collections/mens/products/jordan-6-cool-grey-flontae-t-shirt-get-it-graphic,"//flontaeclothing.com/cdn/shop/products/image_9259b75d-cce4-423d-80eb-c9feb73de1a3_1800x1800.png?v=1675530171, //flontaeclothing.com/cdn/shop/products/image_0e8f3ee7-b722-4047-89f0-84d8beb6caed_1800x1800.png?v=1675530172, //flontaeclothing.com/cdn/shop/products/image_f04dd9fd-2bd3-4363-baff-0dd662029859_1800x1800.png?v=1675530173",,,"Grey,White,Black","Small,Medium,Large,Extra Large,2XL,3XL"
,65,Jordan 6 Cool Grey Flontae T-Shirt Let’s Play Graphic,https://flontaeclothing.com/collections/mens/products/jordan-6-cool-grey-flontae-t-shirt-let-s-play-graphic,"//flontaeclothing.com/cdn/shop/products/image_9a37b958-be8a-4b48-a85f-f7f2a919cda3_1800x1800.jpg?v=1675529846, //flontaeclothing.com/cdn/shop/products/image_f4baca52-b226-4321-b580-d548cbbd511c_1800x1800.jpg?v=1675529846, //flontaeclothing.com/cdn/shop/products/image_3944f239-fe1d-40c6-85d6-b1fd89eb55f8_1800x1800.png?v=1675529847",,,"Grey,White,Black","Small,Medium,Large,Extra Large,2XL,3XL"
